OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
2678210000999920000,58,198,Delivered,12/18/2021,Office,John,34,24,China,O-555,445448
2895910000999920000,16,223,Shipped,11/13/2021,Fashion,Stella,20,15,India,F-555,445113
1839310000999910000,41,141,Shipped,12/24/2021,Home,Jacob,29,18,Singapore,H-203,445554
2777710000999920000,24,225,Shipped,12/18/2021,Office,Pablo,33,15,Germany,O-101,445448
1932710000999910000,74,150,Not Shipped,9/10/2021,Healthcare,Anthony,24,23,UK,HC-188,444449
4866010000999940000,63,175,Not Shipped,12/10/2021,Office,Pablo,23,15,Singapore,O-555,445440
1560810000999910000,91,176,Shipped,9/20/2021,Fashion,Pablo,35,15,Singapore,F-203,444559
4143510000999940000,21,108,Shipped,9/6/2021,Fashion,Stella,28,14,Kenya,F-188,444445
4972210000999940000,97,128,Shipped,12/12/2021,Entertainment,Maria,30,11,Italy,ENT-101,445442
4375010000999940000,63,179,Not Delivered,12/24/2021,Home,Sofia,27,11,India,H-188,445554
3271910000999930000,2,216,Not Shipped,12/29/2021,Healthcare,Emma,21,15,China,HC-203,445559
3206610000999930000,59,249,Delivered,10/10/2021,Home,Emma,32,15,Kenya,H-203,444779
1339310000999910000,95,141,Shipped,10/29/2021,Office,Maria,32,18,China,O-901,444998
2606310000999920000,96,125,Not Delivered,7/5/2021,Office,Stella,24,25,Kenya,O-901,443882
2402410000999920000,78,141,Not Delivered,11/25/2021,Healthcare,Jacob,30,25,China,HC-630,445225
4945510000999940000,88,162,Delivered,9/6/2021,Fashion,Sofia,20,12,China,F-901,444445
3884010000999930000,88,172,Shipped,8/20/2021,Healthcare,Abdul,33,22,India,HC-555,444228
4278810000999940000,62,195,Delivered,12/9/2021,Home,John,30,19,China,H-555,445339
1194010000999910000,86,113,Shipped,8/24/2021,Fashion,John,27,10,Germany,F-901,444332
3250910000999930000,43,150,Not Delivered,10/10/2021,Office,Abdul,33,25,Italy,O-101,444779
2736010000999920000,96,124,Delivered,11/20/2021,Office,Emma,21,15,Italy,O-901,445220
3087710000999930000,15,224,Shipped,10/1/2021,Office,Anthony,32,15,India,O-188,444770
4832710000999940000,98,159,Shipped,9/2/2021,Healthcare,John,35,24,Italy,HC-188,444441
3851610000999930000,4,122,Not Delivered,8/28/2021,Entertainment,Kristen,25,10,USA,ENT-555,444336
3383110000999930000,36,109,Not Delivered,8/11/2021,Entertainment,Pablo,22,18,Italy,ENT-630,444119
1220210000999910000,51,165,Delivered,11/7/2021,Healthcare,Emma,35,22,USA,HC-555,445007
1779810000999910000,69,222,Delivered,8/3/2021,Home,Sofia,30,21,Germany,H-901,444111
3558210000999930000,61,154,Not Shipped,7/7/2021,Entertainment,Pablo,30,18,China,ENT-555,443884
4411710000999940000,33,191,Delivered,10/26/2021,Healthcare,Maria,25,14,India,HC-901,444995
4127310000999940000,98,129,Shipped,12/21/2021,Healthcare,Anthony,31,11,Kenya,HC-101,445551
4530810000999940000,45,189,Shipped,11/7/2021,Office,Maria,31,25,Italy,O-101,445007
3265710000999930000,51,105,Shipped,8/11/2021,Home,John,28,13,USA,H-555,444119
4265710000999940000,31,135,Not Delivered,9/21/2021,Fashion,Stella,20,25,Singapore,F-630,444660
3830210000999930000,97,208,Not Delivered,12/14/2021,Fashion,Jacob,26,11,Italy,F-188,445444
1579210000999910000,49,198,Shipped,7/7/2021,Healthcare,Sofia,32,25,UK,HC-101,443884
2234110000999920000,67,221,Not Delivered,12/7/2021,Home,John,24,22,UK,H-555,445337
2030010000999920000,94,239,Shipped,12/7/2021,Fashion,Anthony,35,25,USA,F-630,445337
2869610000999920000,40,113,Delivered,12/18/2021,Entertainment,Sofia,31,25,UK,ENT-188,445448
1359110000999910000,47,225,Delivered,8/28/2021,Healthcare,Maria,25,24,Germany,HC-630,444336
1647310000999910000,95,226,Not Delivered,12/7/2021,Home,Jacob,23,18,Singapore,H-630,445337
1718410000999910000,69,102,Not Delivered,12/10/2021,Home,Abdul,34,13,Italy,H-901,445440
3296110000999930000,30,237,Delivered,8/20/2021,Home,Maria,21,19,USA,H-630,444228
1223210000999910000,84,164,Not Shipped,9/27/2021,Home,Stella,28,19,India,H-101,444666
2126110000999920000,32,144,Not Shipped,9/20/2021,Healthcare,Emma,27,10,Germany,HC-203,444559
1087810000999910000,21,169,Shipped,11/20/2021,Office,Kristen,30,18,Singapore,O-901,445220
1590610000999910000,77,168,Not Delivered,9/27/2021,Healthcare,Kristen,25,25,Singapore,HC-901,444666
1629010000999910000,22,134,Not Shipped,7/29/2021,Entertainment,Emma,31,20,UK,ENT-555,444006
3081710000999930000,29,176,Shipped,9/27/2021,Entertainment,Maria,25,16,Germany,ENT-101,444666
4074110000999940000,15,223,Not Delivered,7/28/2021,Fashion,John,32,24,USA,F-555,444005
3951110000999930000,30,126,Shipped,10/14/2021,Healthcare,Pablo,21,20,USA,HC-630,444883
1853610000999910000,67,245,Not Delivered,7/7/2021,Office,Sofia,35,25,Germany,O-188,443884
1256710000999910000,58,179,Shipped,12/7/2021,Fashion,Abdul,22,19,USA,F-630,445337
2243110000999920000,49,116,Shipped,7/8/2021,Office,Pablo,20,18,Singapore,O-901,443885
3977810000999930000,45,216,Shipped,11/15/2021,Fashion,Pablo,22,22,USA,F-630,445115
2824810000999920000,36,233,Not Shipped,7/16/2021,Home,Sofia,31,25,Germany,H-630,443993
4540610000999940000,48,222,Shipped,10/4/2021,Office,Maria,30,22,Italy,O-555,444773
2916410000999920000,37,156,Not Delivered,8/25/2021,Healthcare,Abdul,21,21,USA,HC-203,444333
1828610000999910000,15,167,Delivered,11/24/2021,Home,Jacob,24,24,Kenya,H-188,445224
3830910000999930000,81,172,Not Shipped,7/29/2021,Healthcare,Sofia,21,16,India,HC-101,444006
3470010000999930000,81,204,Not Delivered,12/21/2021,Healthcare,John,22,22,USA,HC-188,445551
4714110000999940000,41,160,Delivered,11/2/2021,Fashion,Abdul,35,17,Italy,F-188,445002
3987710000999930000,76,237,Shipped,9/24/2021,Healthcare,John,24,16,USA,HC-101,444663
3075510000999930000,16,105,Not Delivered,10/2/2021,Entertainment,Abdul,27,19,Singapore,ENT-555,444771
4765610000999940000,9,212,Not Shipped,11/2/2021,Fashion,Kristen,22,22,Germany,F-101,445002
4832910000999940000,34,104,Not Shipped,11/15/2021,Home,Abdul,26,17,India,H-555,445115
3181710000999930000,86,118,Not Delivered,10/29/2021,Healthcare,Sofia,24,21,Singapore,HC-555,444998
1265710000999910000,63,200,Not Delivered,7/30/2021,Entertainment,Stella,24,23,Germany,ENT-630,444007
2219910000999920000,32,217,Shipped,12/18/2021,Healthcare,Anthony,25,14,UK,HC-555,445448
1952110000999910000,53,184,Not Shipped,11/27/2021,Fashion,Sofia,26,20,Kenya,F-101,445227
1782410000999910000,98,167,Delivered,7/30/2021,Entertainment,Kristen,29,13,Germany,ENT-555,444007
3921810000999930000,67,146,Not Shipped,7/30/2021,Fashion,Abdul,30,15,Singapore,F-203,444007
3906110000999930000,4,170,Not Delivered,11/25/2021,Healthcare,Maria,27,15,Germany,HC-555,445225
5016110000999950000,20,143,Not Delivered,7/4/2021,Healthcare,Maria,29,25,India,HC-188,443881
2510310000999920000,55,106,Delivered,11/2/2021,Entertainment,Pablo,31,11,UK,ENT-203,445002
1880510000999910000,1,172,Not Shipped,8/25/2021,Fashion,Anthony,27,11,Singapore,F-901,444333
2615210000999920000,16,211,Not Delivered,8/14/2021,Home,Sofia,26,14,Germany,H-188,444222
3429810000999930000,11,112,Not Delivered,7/6/2021,Office,Emma,33,25,India,O-101,443883
2821510000999920000,22,227,Not Shipped,8/14/2021,Home,Emma,24,16,Germany,H-555,444222
3006110000999930000,20,155,Delivered,12/8/2021,Fashion,Kristen,31,13,China,F-101,445338
1788110000999910000,15,161,Not Delivered,10/10/2021,Entertainment,Stella,33,17,UK,ENT-555,444779
2121910000999920000,6,117,Not Shipped,10/4/2021,Entertainment,Emma,26,23,Kenya,ENT-101,444773
2233110000999920000,23,113,Not Delivered,11/1/2021,Fashion,John,28,19,Singapore,F-101,445001
1714110000999910000,85,146,Not Shipped,8/26/2021,Entertainment,Sofia,26,23,China,ENT-101,444334
1608810000999910000,13,109,Not Delivered,8/6/2021,Healthcare,Kristen,28,16,Italy,HC-555,444114
4443210000999940000,81,182,Not Delivered,12/13/2021,Entertainment,Emma,30,14,UK,ENT-203,445443
2119310000999920000,91,210,Not Delivered,12/22/2021,Home,Abdul,31,24,Kenya,H-188,445552
1575710000999910000,47,102,Shipped,10/24/2021,Home,Anthony,32,19,UK,H-630,444993
3441110000999930000,19,211,Delivered,12/12/2021,Office,Anthony,34,15,UK,O-630,445442
1854010000999910000,13,182,Not Delivered,10/25/2021,Fashion,Stella,30,11,China,F-101,444994
5004710000999950000,37,239,Shipped,10/4/2021,Entertainment,Anthony,21,18,UK,ENT-188,444773
2960210000999920000,8,234,Shipped,7/28/2021,Entertainment,Maria,29,16,Germany,ENT-188,444005
3785510000999930000,84,124,Delivered,12/29/2021,Healthcare,Kristen,31,24,UK,HC-901,445559
1477110000999910000,55,132,Delivered,7/31/2021,Entertainment,Kristen,20,21,India,ENT-101,444008
2362110000999920000,85,233,Delivered,12/24/2021,Office,Emma,21,14,Germany,O-555,445554
1877410000999910000,91,247,Not Delivered,7/10/2021,Entertainment,Jacob,24,23,Germany,ENT-555,443887
3821510000999930000,67,212,Not Delivered,9/12/2021,Home,John,30,23,Kenya,H-101,444551
2075310000999920000,100,175,Not Delivered,7/10/2021,Fashion,John,35,11,Italy,F-101,443887
4681710000999940000,77,179,Not Shipped,10/9/2021,Entertainment,Pablo,34,10,Italy,ENT-101,444778
3902310000999930000,9,115,Not Delivered,9/30/2021,Fashion,John,27,17,UK,F-188,444669
2296710000999920000,65,191,Delivered,10/10/2021,Fashion,Pablo,31,23,USA,F-101,444779
2339110000999920000,44,101,Not Shipped,12/10/2021,Healthcare,Emma,23,25,USA,HC-555,445440
3303310000999930000,85,250,Shipped,11/27/2021,Healthcare,Stella,23,17,USA,HC-101,445227
3392910000999930000,20,131,Not Shipped,10/19/2021,Healthcare,Stella,26,20,USA,HC-555,444888
4045610000999940000,15,204,Not Delivered,11/15/2021,Fashion,Jacob,24,21,USA,F-203,445115
4188010000999940000,46,231,Delivered,7/29/2021,Office,Sofia,25,13,Germany,O-901,444006
4220510000999940000,60,180,Not Delivered,10/4/2021,Office,Maria,20,22,India,O-630,444773
1835510000999910000,26,174,Not Shipped,11/25/2021,Entertainment,Sofia,26,14,Italy,ENT-630,445225
4155610000999940000,74,249,Not Shipped,9/12/2021,Home,Kristen,33,22,India,H-101,444551
4414510000999940000,90,103,Not Shipped,9/6/2021,Entertainment,Sofia,20,14,UK,ENT-630,444445
2990310000999920000,92,147,Not Shipped,9/7/2021,Home,Pablo,28,11,Germany,H-101,444446
4353410000999940000,37,163,Shipped,10/10/2021,Home,Jacob,27,16,Italy,H-101,444779
2132010000999920000,20,213,Not Delivered,7/3/2021,Healthcare,Emma,20,23,India,HC-101,443880
3770110000999930000,70,217,Not Shipped,7/11/2021,Office,Stella,31,20,USA,O-101,443888
3777910000999930000,98,129,Delivered,10/25/2021,Healthcare,Anthony,32,16,Germany,HC-101,444994
1977910000999910000,8,248,Shipped,9/10/2021,Entertainment,Pablo,34,24,China,ENT-188,444449
2342210000999920000,14,220,Not Delivered,9/20/2021,Office,Emma,25,18,Kenya,O-630,444559
3262310000999930000,28,235,Delivered,7/14/2021,Home,Stella,24,19,China,H-901,443991
1604210000999910000,5,220,Delivered,7/17/2021,Healthcare,Stella,22,22,India,HC-188,443994
4944310000999940000,59,201,Delivered,10/25/2021,Office,John,23,17,UK,O-101,444994
3709710000999930000,61,156,Not Delivered,11/1/2021,Home,Abdul,23,24,Kenya,H-555,445001
4234010000999940000,37,183,Not Delivered,10/12/2021,Office,Abdul,26,20,Kenya,O-188,444881
1551510000999910000,73,158,Delivered,8/8/2021,Fashion,Anthony,24,24,Germany,F-203,444116
2223010000999920000,4,230,Not Shipped,11/16/2021,Home,Abdul,21,25,UK,H-203,445116
2664410000999920000,36,142,Not Delivered,11/23/2021,Office,Kristen,20,19,China,O-203,445223
1134310000999910000,86,247,Not Shipped,9/2/2021,Home,Sofia,30,10,UK,H-101,444441
1329310000999910000,34,244,Delivered,12/21/2021,Fashion,Maria,20,17,Singapore,F-203,445551
3643310000999930000,7,232,Not Shipped,11/11/2021,Home,Anthony,30,25,Singapore,H-630,445111
3294810000999930000,8,108,Not Delivered,8/8/2021,Fashion,Emma,31,12,India,F-101,444116
3123010000999930000,27,147,Delivered,12/18/2021,Fashion,Stella,25,21,Germany,F-101,445448
1155910000999910000,31,162,Delivered,8/14/2021,Office,John,27,18,Kenya,O-101,444222
1513710000999910000,21,219,Shipped,9/10/2021,Entertainment,John,30,23,Germany,ENT-188,444449
4123410000999940000,84,109,Not Shipped,12/12/2021,Home,Maria,25,,USA,H-901,445442
3369810000999930000,76,160,Not Delivered,12/10/2021,Healthcare,Sofia,30,23,Singapore,HC-630,445440
3441010000999930000,19,107,Not Shipped,12/26/2021,Office,Maria,22,21,Germany,O-101,445556
3313310000999930000,15,167,Not Shipped,9/6/2021,Fashion,Maria,21,18,UK,F-901,444445
2190810000999920000,10,171,Not Shipped,10/20/2021,Office,Stella,30,21,Kenya,O-555,444889
2720010000999920000,38,134,Not Delivered,7/7/2021,Fashion,Jacob,26,23,India,F-630,443884
1601910000999910000,95,111,Not Delivered,11/13/2021,Home,Abdul,22,14,Kenya,H-901,445113
4810410000999940000,48,107,Delivered,9/2/2021,Entertainment,Emma,26,16,USA,ENT-555,444441
2840510000999920000,10,194,Delivered,10/14/2021,Entertainment,Anthony,21,20,UK,ENT-630,444883
3349110000999930000,84,137,Not Shipped,11/11/2021,Office,Sofia,33,11,Germany,O-101,445111
1072810000999910000,30,161,Delivered,10/4/2021,Fashion,Anthony,32,15,Singapore,F-630,444773
1640210000999910000,20,152,Shipped,11/16/2021,Office,Sofia,22,21,India,O-101,445116
1093010000999910000,11,205,Not Delivered,7/22/2021,Office,Pablo,31,22,Kenya,O-555,443999
3064510000999930000,32,247,Not Delivered,10/3/2021,Home,Anthony,25,25,Italy,H-203,444772
3025610000999930000,26,130,Delivered,12/26/2021,Home,Emma,25,17,Germany,H-555,445556
1696310000999910000,62,220,Not Shipped,10/26/2021,Home,Stella,21,24,Italy,H-203,444995
4902610000999940000,99,177,Not Delivered,11/23/2021,Home,Emma,21,10,Singapore,H-555,445223
2711310000999920000,14,201,Shipped,9/20/2021,Office,Abdul,31,18,Kenya,O-188,444559
4417610000999940000,2,207,Shipped,11/16/2021,Entertainment,Pablo,20,18,USA,ENT-555,445116
1373010000999910000,27,108,Shipped,10/10/2021,Home,Abdul,33,10,India,H-901,444779
4716210000999940000,41,167,Not Delivered,10/4/2021,Home,Anthony,33,18,India,H-101,444773
2887610000999920000,61,237,Not Shipped,10/10/2021,Healthcare,Anthony,22,21,China,HC-101,444779
3038310000999930000,17,105,Not Delivered,9/13/2021,Healthcare,Anthony,25,10,Kenya,HC-188,444552
2099710000999920000,88,210,Not Delivered,9/6/2021,Fashion,Sofia,25,21,UK,F-901,444445
3141210000999930000,76,224,Delivered,8/25/2021,Entertainment,John,33,16,UK,ENT-555,444333
1470010000999910000,73,113,Delivered,12/18/2021,Entertainment,Kristen,32,22,USA,ENT-901,445448
4762410000999940000,45,133,Shipped,8/29/2021,Office,Sofia,28,16,Kenya,O-203,444337
4002210000999940000,94,142,Shipped,8/30/2021,Home,Sofia,25,15,Italy,H-630,444338
1413010000999910000,96,151,Not Shipped,10/3/2021,Entertainment,Maria,24,21,Italy,ENT-630,444772
3851810000999930000,93,236,Shipped,10/12/2021,Fashion,Maria,34,23,UK,F-901,444881
1372510000999910000,29,102,Not Shipped,11/15/2021,Healthcare,Pablo,28,15,Singapore,HC-901,445115
3838510000999930000,93,160,Delivered,12/8/2021,Fashion,Stella,27,17,USA,F-203,445338
1639310000999910000,43,141,Shipped,12/29/2021,Fashion,Sofia,24,25,Italy,F-901,445559
2736610000999920000,81,141,Not Delivered,9/27/2021,Fashion,Jacob,29,25,USA,F-630,444666
3356610000999930000,13,172,Delivered,7/30/2021,Healthcare,Anthony,25,16,Italy,HC-203,444007
1559010000999910000,20,206,Not Delivered,11/23/2021,Healthcare,Pablo,23,17,India,HC-630,445223
1644310000999910000,13,231,Delivered,11/25/2021,Entertainment,Kristen,34,21,China,ENT-630,445225
3592310000999930000,29,159,Delivered,11/7/2021,Healthcare,John,27,21,Kenya,HC-203,445007
1472510000999910000,100,181,Not Delivered,10/10/2021,Healthcare,Kristen,22,21,Kenya,HC-901,444779
1549310000999910000,97,103,Delivered,7/30/2021,Fashion,Kristen,26,23,Kenya,F-555,444007
4314810000999940000,6,133,Not Delivered,12/30/2021,Fashion,Sofia,33,21,UK,F-203,445660
4275310000999940000,47,232,Not Delivered,12/21/2021,Healthcare,Kristen,35,24,Italy,HC-101,445551
1269110000999910000,17,190,Delivered,12/26/2021,Home,Pablo,31,17,India,H-188,445556
2320210000999920000,83,170,Not Shipped,10/12/2021,Office,Pablo,28,22,China,O-203,444881
4147010000999940000,17,249,Not Shipped,8/11/2021,Office,Jacob,30,11,Italy,O-901,444119
1880610000999910000,56,243,Delivered,10/29/2021,Home,Pablo,30,18,Kenya,H-203,444998
2087410000999920000,98,170,Not Shipped,8/14/2021,Fashion,Emma,33,17,UK,F-630,444222
1198810000999910000,40,200,Not Shipped,12/13/2021,Fashion,Jacob,20,19,China,F-101,445443
4688210000999940000,47,221,Not Shipped,10/6/2021,Fashion,Pablo,32,21,China,F-630,444775
1689010000999910000,17,137,Not Delivered,9/2/2021,Entertainment,Pablo,26,17,UK,ENT-188,444441
2227710000999920000,37,126,Delivered,9/2/2021,Fashion,Kristen,28,16,India,F-630,444441
3728410000999930000,73,239,Delivered,10/13/2021,Home,Stella,29,15,Kenya,H-188,444882
2178410000999920000,42,175,Shipped,10/12/2021,Office,Stella,29,18,Kenya,O-203,444881
2064510000999920000,51,110,Not Delivered,10/29/2021,Office,Stella,32,19,Italy,O-188,444998
4136010000999940000,4,105,Delivered,7/29/2021,Fashion,John,23,22,UK,F-555,444006
4483710000999940000,31,232,Not Delivered,9/10/2021,Entertainment,Abdul,23,11,Singapore,ENT-555,444449
2821010000999920000,35,170,Delivered,7/15/2021,Healthcare,John,34,16,China,HC-188,443992
4149310000999940000,89,132,Not Delivered,9/2/2021,Fashion,Sofia,34,14,India,F-630,444441
3467010000999930000,6,163,Shipped,12/12/2021,Office,Maria,23,22,China,O-188,445442
4768310000999940000,11,233,Shipped,11/16/2021,Entertainment,Anthony,27,11,China,ENT-630,445116
1682210000999910000,86,135,Not Delivered,10/19/2021,Office,Anthony,23,21,Singapore,O-555,444888
3403410000999930000,44,201,Delivered,8/15/2021,Office,Jacob,23,17,Germany,O-555,444223
1046210000999910000,13,207,Delivered,10/25/2021,Healthcare,Kristen,23,17,China,HC-188,444994
3297710000999930000,13,210,Not Shipped,9/10/2021,Home,Kristen,22,10,Italy,H-188,444449
3675410000999930000,97,102,Not Delivered,9/27/2021,Fashion,Jacob,21,21,China,F-188,444666
1307610000999910000,95,207,Shipped,10/6/2021,Fashion,Kristen,22,19,Germany,F-188,444775
1827710000999910000,50,111,Delivered,7/17/2021,Home,Jacob,29,18,Italy,H-203,443994
3931210000999930000,28,219,Delivered,12/18/2021,Entertainment,John,29,14,Germany,ENT-555,445448
2293310000999920000,50,217,Shipped,7/30/2021,Healthcare,Abdul,27,22,China,HC-101,444007
2897810000999920000,46,115,Not Shipped,10/2/2021,Home,Maria,33,19,Italy,H-101,444771
4212610000999940000,42,162,Not Delivered,9/16/2021,Entertainment,John,35,15,Germany,ENT-901,444555
3756710000999930000,100,116,Delivered,12/4/2021,Office,Emma,23,14,Germany,O-901,445334
3503510000999930000,11,209,Not Delivered,10/9/2021,Entertainment,Stella,25,21,Kenya,ENT-203,444778
3193610000999930000,53,166,Shipped,10/26/2021,Healthcare,Emma,26,12,Singapore,HC-203,444995
1898510000999910000,77,119,Shipped,9/10/2021,Office,Abdul,25,12,Kenya,O-630,444449
4501310000999940000,97,208,Shipped,12/29/2021,Office,Emma,30,23,Germany,O-203,445559
4997710000999940000,72,240,Not Delivered,12/8/2021,Home,Emma,32,20,Kenya,H-188,445338
2008710000999920000,78,241,Not Delivered,9/18/2021,Home,Emma,24,18,Singapore,H-203,444557
2479510000999920000,52,175,Not Delivered,10/3/2021,Office,Jacob,34,11,India,O-901,444772
2149810000999920000,100,122,Not Shipped,9/14/2021,Office,Pablo,23,22,UK,O-901,444553
2143910000999920000,49,156,Shipped,10/29/2021,Fashion,Pablo,33,16,USA,F-188,444998
1573310000999910000,5,134,Delivered,12/18/2021,Home,Emma,31,15,USA,H-630,445448
3748710000999930000,85,141,Shipped,9/24/2021,Healthcare,Anthony,23,14,Italy,HC-630,444663
3798710000999930000,18,102,Not Delivered,7/30/2021,Home,Stella,23,16,Singapore,H-630,444007
4550310000999940000,63,178,Not Shipped,7/16/2021,Office,John,20,16,China,O-555,443993
5045210000999950000,26,121,Not Shipped,8/15/2021,Home,Anthony,32,14,Kenya,H-901,444223
4315910000999940000,40,231,Delivered,7/10/2021,Office,Maria,30,10,Germany,O-901,443887
2174110000999920000,23,177,Delivered,7/13/2021,Office,Kristen,33,16,USA,O-188,443990
2172510000999920000,63,136,Not Shipped,12/14/2021,Healthcare,Jacob,31,14,Kenya,HC-101,445444
4331110000999940000,94,243,Delivered,7/25/2021,Office,Emma,33,20,China,O-630,444002
3599610000999930000,11,210,Delivered,10/16/2021,Entertainment,Sofia,23,10,UK,ENT-630,444885
1046210000999910000,71,248,Not Delivered,10/13/2021,Home,John,34,15,India,H-555,444882
2482010000999920000,71,196,Shipped,8/15/2021,Healthcare,Kristen,23,25,Italy,HC-555,444223
4095810000999940000,36,191,Not Shipped,10/26/2021,Healthcare,Kristen,22,12,Germany,HC-101,444995
4248810000999940000,95,154,Shipped,11/15/2021,Entertainment,Pablo,20,23,USA,ENT-630,445115
3096010000999930000,84,248,Not Delivered,7/29/2021,Home,Kristen,29,19,UK,H-901,444006
2061510000999920000,36,221,Delivered,11/15/2021,Home,Abdul,26,12,Italy,H-901,445115
3261110000999930000,68,174,Not Shipped,11/20/2021,Healthcare,Anthony,28,15,Kenya,HC-188,445220
3999110000999930000,83,237,Not Delivered,7/3/2021,Entertainment,Jacob,31,22,Kenya,ENT-101,443880
2118610000999920000,79,173,Not Delivered,12/2/2021,Fashion,Jacob,29,10,USA,F-901,445332
2793510000999920000,69,132,Delivered,9/13/2021,Home,Abdul,28,18,UK,H-901,444552
2243110000999920000,16,171,Shipped,12/22/2021,Healthcare,Kristen,22,20,Singapore,HC-101,445552
4616410000999940000,20,184,Not Shipped,11/27/2021,Fashion,Emma,34,18,Germany,F-101,445227
4603710000999940000,16,139,Delivered,12/8/2021,Healthcare,Anthony,30,25,Italy,HC-630,445338
1572510000999910000,38,232,Shipped,7/30/2021,Entertainment,Stella,32,19,USA,ENT-630,444007
4062910000999940000,32,157,Shipped,8/11/2021,Home,Stella,28,25,Germany,H-901,444119
1648010000999910000,80,110,Not Shipped,10/6/2021,Healthcare,Emma,30,23,India,HC-101,444775
1102610000999910000,58,151,Shipped,9/12/2021,Home,Kristen,31,21,Kenya,H-555,444551
4781710000999940000,35,238,Not Delivered,8/24/2021,Fashion,Emma,20,15,China,F-188,444332
3581710000999930000,13,206,Not Shipped,7/17/2021,Healthcare,Maria,31,22,China,HC-901,443994
2421910000999920000,4,162,Shipped,7/11/2021,Fashion,Abdul,33,18,Kenya,F-630,443888
2026710000999920000,96,135,Not Shipped,7/27/2021,Home,Jacob,26,18,India,H-555,444004
5004410000999950000,29,136,Not Delivered,11/25/2021,Fashion,Sofia,24,16,India,F-101,445225
3840710000999930000,63,175,Not Delivered,9/21/2021,Fashion,Maria,33,14,India,F-203,444660
2311110000999920000,96,198,Not Shipped,10/26/2021,Home,Jacob,24,12,Singapore,H-101,444995
1054910000999910000,72,172,Delivered,11/24/2021,Fashion,Jacob,24,19,India,F-555,445224
4994510000999940000,92,237,Not Delivered,12/12/2021,Office,Pablo,28,18,Singapore,O-901,445442
2594610000999920000,99,241,Not Delivered,7/30/2021,Home,Pablo,30,23,Italy,H-630,444007
1898010000999910000,55,242,Delivered,8/27/2021,Fashion,Anthony,29,15,Singapore,F-630,444335
1073510000999910000,73,136,Shipped,9/10/2021,Fashion,Stella,23,10,UK,F-630,444449
2073710000999920000,13,110,Delivered,10/4/2021,Home,Emma,27,14,India,H-630,444773
1848710000999910000,42,203,Delivered,11/16/2021,Home,Kristen,30,20,China,H-901,445116
3778110000999930000,57,174,Not Shipped,10/12/2021,Office,Anthony,22,23,India,O-555,444881
5031410000999950000,12,249,Shipped,7/27/2021,Entertainment,John,35,14,Germany,ENT-901,444004
3952710000999930000,5,236,Delivered,11/21/2021,Entertainment,Jacob,20,18,UK,ENT-901,445221
4558610000999940000,30,147,Delivered,11/2/2021,Office,Stella,33,13,Italy,O-555,445002
4681610000999940000,98,225,Not Delivered,11/15/2021,Office,Pablo,25,12,China,O-901,445115
4475110000999940000,59,215,Shipped,8/24/2021,Office,Kristen,24,19,China,O-203,444332
2401810000999920000,67,218,Not Shipped,10/12/2021,Office,Pablo,34,20,UK,O-901,444881
2480110000999920000,89,195,Not Shipped,7/4/2021,Fashion,John,22,16,Italy,F-203,443881
1575910000999910000,49,181,Not Shipped,7/17/2021,Healthcare,Emma,34,10,China,HC-630,443994
1446610000999910000,54,112,Not Shipped,10/26/2021,Office,Abdul,30,10,Singapore,O-101,444995
3302110000999930000,66,248,Not Delivered,10/12/2021,Entertainment,Stella,28,17,India,ENT-203,444881
3661410000999930000,45,101,Delivered,10/12/2021,Healthcare,Anthony,27,11,China,HC-630,444881
2077310000999920000,99,226,Shipped,7/10/2021,Office,Emma,30,12,Kenya,O-901,443887
4816810000999940000,72,141,Shipped,9/7/2021,Entertainment,John,20,23,India,ENT-188,444446
4705810000999940000,96,160,Shipped,8/15/2021,Healthcare,Pablo,24,12,Italy,HC-188,444223
1965810000999910000,34,164,Delivered,7/7/2021,Healthcare,Anthony,32,18,India,HC-555,443884
1514410000999910000,97,249,Not Shipped,11/7/2021,Healthcare,Stella,21,20,India,HC-101,445007
3769010000999930000,61,231,Not Delivered,12/10/2021,Home,Emma,21,12,Germany,H-901,445440
4073610000999940000,29,234,Not Shipped,12/4/2021,Office,Stella,33,21,USA,O-188,445334
4010010000999940000,39,246,Shipped,8/27/2021,Entertainment,Kristen,28,22,Singapore,ENT-101,444335
3859710000999930000,90,214,Shipped,12/9/2021,Entertainment,Jacob,22,19,UK,ENT-901,445339
2452410000999920000,100,109,Not Shipped,10/10/2021,Entertainment,Sofia,23,18,India,ENT-555,444779
2502610000999920000,100,236,Not Shipped,9/7/2021,Healthcare,Abdul,24,24,Italy,HC-901,444446
3634010000999930000,75,138,Not Shipped,12/4/2021,Office,John,35,17,USA,O-188,445334
2687310000999920000,77,179,Not Shipped,9/15/2021,Office,Maria,28,20,Kenya,O-901,444554
2784010000999920000,11,170,Delivered,7/13/2021,Fashion,John,24,10,Germany,F-101,443990
4611110000999940000,21,199,Shipped,10/12/2021,Home,Abdul,26,18,Kenya,H-101,444881
3603810000999930000,70,178,Not Delivered,12/23/2021,Home,Emma,34,20,USA,H-555,445553
4230310000999940000,71,244,Shipped,7/6/2021,Fashion,Anthony,33,11,India,F-188,443883
4308510000999940000,98,163,Delivered,12/12/2021,Office,Emma,21,20,China,O-555,445442
1023110000999910000,10,106,Not Delivered,12/8/2021,Healthcare,Kristen,32,16,Kenya,HC-101,445338
